Seccion;Nombre Seccion;Nombre_Archivo;ID_Archivo_Drive;Tipo Archivo
1;Sección 1;1. Introducción.mp4;18VUuceytfaGMGRtamA9SBZs2j0niz6In;video/mp4
1;Sección 1;1. Introducción.srt;13g1aeTPJpbg9F0SrUmRfi9NAwbD3BsuU;application/octet-stream
1;Sección 1;2. ¿Cómo funciona el curso.mp4;1o_0h_WtVmGy0reLuKjvY248V4oEJtS7Q;video/mp4
1;Sección 1;2. ¿Cómo funciona el curso.srt;122BScTkg_OpF5RCRA-7yDCeDmRFxMTnL;application/octet-stream
1;Sección 1;3. Instalaciones recomendadas.mp4;1QEcs7zKNu4e6NePqErZbS_NvVamJkoBY;video/mp4
1;Sección 1;3. Instalaciones recomendadas.srt;16Pdwaqs81KtEeIVnthSTk_fCDINEP6lA;application/octet-stream
1;Sección 1;3.1 Gist - Instalaciones recomendadas.html;12oDvbv-9fo2RqxCACBQyPPopvw-ypyF6;text/html
1;Sección 1;4. Hoja de atajos - Recomendaciones.mp4;1py-mc1HRJZjOsPqqjHkJah4-TVlEWzNt;video/mp4
1;Sección 1;4. Hoja de atajos - Recomendaciones.srt;1f7oMSuO_5Foo5z7kqz_BflPox5auX9tz;application/octet-stream
1;Sección 1;5. ¡Únete a Nuestra Comunidad de DevTalles en Discord!.html;1uyX7vGGud2cqpCc5_Rv5h8sD4VV-PyXc;text/html
2;Sección 2;1. Introducción.mp4;1IpigYVAVxh_6YJSafbWfvNZ5uzdgUnuY;video/mp4
2;Sección 2;1. Introducción.srt;1Co8EA3poHOH3a_XhYLWTSN-yDf-c6ju6;application/octet-stream
2;Sección 2;2. ¿Qué es TypeScript ¿Por qué Angular lo usa.mp4;1B3u3Q1pT2AzpMIq02RTWRaoeIPda_x3k;video/mp4
2;Sección 2;2. ¿Qué es TypeScript ¿Por qué Angular lo usa.srt;1i2u-l-LUh0fKtmZoGxLa7NMwO4bKaGso;application/octet-stream
2;Sección 2;3. 10 Mitos y realidades de Angular.mp4;1yuCNR5M-ShWQBvpwjaclAQ8M75hq8Uo3;video/mp4
2;Sección 2;3. 10 Mitos y realidades de Angular.srt;1wnjn1JpCxQhF8ZlGnpauWMOqMDH7tt7P;application/octet-stream
3;Sección 3;01. Introducción.mp4;1g1SGBAJt5YdEBoXQhMTbzsFWPW9ioKT3;video/mp4
3;Sección 3;01. Introducción.srt;11cKKJuUktUo2fu_xrEYeLf3xY_y1xlh-;application/octet-stream
3;Sección 3;02. Temas puntuales.html;1vVh2sQrNNXiCu4Tdhin1ziTzTthzOhzR;text/html
3;Sección 3;03. Inicio de proyecto - Bases de TypeScript.mp4;1NwztJDjRahjWvctHwexmVfkJCTzs6wVV;video/mp4
3;Sección 3;03. Inicio de proyecto - Bases de TypeScript.srt;1Sd5yE1-Fh_V1PS7_aaE7a6ojqRloaE-m;application/octet-stream
3;Sección 3;03.1 Stackblitz - Online editor.html;1e7AoOLTbAllt_utPfx7q1e_v-vieDdAF;text/html
3;Sección 3;04. Tipos básicos y conceptos generales.mp4;1HqHLznzJB5U3_bjVNJSVdppdYjDLdhOK;video/mp4
3;Sección 3;04. Tipos básicos y conceptos generales.srt;1ImKdlTtiEtw5XdiQNoQZR1z4g3tIOmoP;application/octet-stream
3;Sección 3;05. Objetos, arreglos e interfaces.mp4;1xuwYZ90e3PeQDiTxnEOQFiZ21D6y9t7s;video/mp4
3;Sección 3;05. Objetos, arreglos e interfaces.srt;1XfZsR2DoJ5rV6-OyzQmwh1P0MWXmOD-z;application/octet-stream
3;Sección 3;06. Funciones básicas.mp4;11i-Awg8st00N0EryhUpTm2JAaCIxM166;video/mp4
3;Sección 3;06. Funciones básicas.srt;1ze_WeG4RYJ9nm3ICrqnbF3SPvIdGLbbu;application/octet-stream
3;Sección 3;07. Funciones con objetos como argumentos.mp4;1vdgGfDmW3O8AFOV3QwX6U-qL6Ym1o3SR;video/mp4
3;Sección 3;07. Funciones con objetos como argumentos.srt;1QyizTcBOWL8aPqgYXaW_sIhNWEkDfSUD;application/octet-stream
3;Sección 3;08. Tarea sobre objetos e interfaces.mp4;1qvtRvea2ScBjmKnScFEklD3Cche-3P8D;video/mp4
3;Sección 3;08. Tarea sobre objetos e interfaces.srt;1buh75E0AER89d55jRZ722IDTCwdmT3Zq;application/octet-stream
3;Sección 3;08.1 Tarea sobre Objetos e Interfaces.html;12yIAiycXo6EultFKtBs1esfq_4MvvpGG;text/html
3;Sección 3;09. Desestructuración de Objetos.mp4;1wnIVsLe_LHnGHJR49bsTk6TJ95VEEXmf;video/mp4
3;Sección 3;09. Desestructuración de Objetos.srt;1UNjqBszJGPbE55buaSsb_R0Hp6Y9T5df;application/octet-stream
3;Sección 3;10. Desestructuración de Arreglos.mp4;1mps4y_-U86P-QUpzT7ZCMXm3SEiWQ6Bq;video/mp4
3;Sección 3;10. Desestructuración de Arreglos.srt;1UzwRKqzSfqDknq_2TdaKgFx44x-EuCRQ;application/octet-stream
3;Sección 3;11. Desestructuración de Argumentos.mp4;1Szm-lt8AzOH3Q0a5ywfdF_Ps6CgvTtB6;video/mp4
3;Sección 3;11. Desestructuración de Argumentos.srt;1eTzO3lmpm_bFtcxAHXDZz5G99RLUtRWR;application/octet-stream
3;Sección 3;12. Resolución de la tarea - Desestructuración.mp4;1eXN9dSkYJCDEm4HavkZk_BqeI0ZjQXpg;video/mp4
3;Sección 3;12. Resolución de la tarea - Desestructuración.srt;1kr5BINajKp8m9_6L3l2TNgoPC32VGj8R;application/octet-stream
3;Sección 3;13. Importaciones y exportaciones.mp4;1d8r7uqPu452GpcNdq5Fo-sxt5QzQviCt;video/mp4
3;Sección 3;13. Importaciones y exportaciones.srt;1nBN3dMM-dUYAZjYv6mMxNaa6zvgFvUNk;application/octet-stream
3;Sección 3;14. Clases básicas.mp4;1GPBl_Es7i6iJTHSXnrEzyK9JkNDSTUr9;video/mp4
3;Sección 3;14. Clases básicas.srt;1Ct2QmfEZxpnY3NBkwLdRqpYGruu4ZuPv;application/octet-stream
3;Sección 3;15. Constructor de una clase.mp4;1FAGzjZlWfi0dfF2b6XodkMaf5g3FjdE5;video/mp4
3;Sección 3;15. Constructor de una clase.srt;161IR21Cqw-U5r6dIp8uQ00UJ9U30JlJ_;application/octet-stream
3;Sección 3;16. Extender una clase.mp4;17GC7Jd_nSlQvMkiw7zlsoLVmqHtG9NkS;video/mp4
3;Sección 3;16. Extender una clase.srt;1NWXqvqV1-jDwnqWKBZZmZ_fA_6jZRr4W;application/octet-stream
3;Sección 3;17. Priorizar composición sobre herencia.mp4;1u_IOuv0q_o3wNsE7fVmRqLutbsxdUrrs;video/mp4
3;Sección 3;17. Priorizar composición sobre herencia.srt;1IE9AquG-lW3G17KDZHsMRyLlCLhXC-Ek;application/octet-stream
3;Sección 3;18. Genéricos.mp4;1ophEee_MVwpXNvdr8v1cwgx3F_y_fx7j;video/mp4
3;Sección 3;18. Genéricos.srt;1KORtwIY-1X47p_337G0l58tBxyblO40g;application/octet-stream
3;Sección 3;19. Decoradores.mp4;16x98BVGBashwEc6l4PaoMyMywE21G8IX;video/mp4
3;Sección 3;19. Decoradores.srt;11AhXHjWmVcw2hXrIiZMLyZA2xgH_wBXN;application/octet-stream
3;Sección 3;19.1 Decoradores de TypeScript.html;1Y5EtBkvXhFk5TOGYBwUuQSy_b40LNRYE;text/html
3;Sección 3;20. Encadenamiento opcional.mp4;1kA5l0A7dCRHuet8VkOKWk_fgKC7QoJaK;video/mp4
3;Sección 3;20. Encadenamiento opcional.srt;1x9ytT4Vs-RfD_ODvgl31BUThSN2EWKXF;application/octet-stream
3;Sección 3;21. Código fuente.html;1xZsRGE_y_w-kW8GsCIjhUTeFmMNnEVFr;text/html
4;Sección 4;01. Introducción.mp4;1Kf1KWU48kLr1F2TguLDhCek1r3qjEyzz;video/mp4
4;Sección 4;01. Introducción.srt;1EHNoJj-ZbArLrkOCQW9VMUjeHA3PDvhW;application/octet-stream
4;Sección 4;02. Temas puntuales.html;1KMuJfgcR3n3ZegzwUB2AbDnwHjD-26nj;text/html
4;Sección 4;03. Introducción a Angular.mp4;16bz2pcNupNgrlZRX-10TtGpwJ5j241R3;video/mp4
4;Sección 4;03. Introducción a Angular.srt;1rpQ6uO4QHdNyYqGy-BcyDBi_i8B-0HnU;application/octet-stream
4;Sección 4;03.1 Presentación.html;18rQwTlXjNsFIPNWdCqzQmvucnG4c1lH1;text/html
4;Sección 4;04. Primer proyecto en Angular.mp4;1C7Af6WkLDw8orB_ZyA1b7FHJtdjGGxVn;video/mp4
4;Sección 4;04. Primer proyecto en Angular.srt;1GR28EAREab2i4Gj9Bzf6KRkCU1pcrvnO;application/octet-stream
4;Sección 4;04.1 Warp Terminal - Referido.html;17QLS4VN77Z9oyONDBUwsVvjOENOdmojW;text/html
4;Sección 4;05. Explicación de archivos y directorios.mp4;1N5Jvx9zl9HlqpL5gJNsMc6AMiLZ32eOi;video/mp4
4;Sección 4;05. Explicación de archivos y directorios.srt;1uzXZaItaTp_VSjeQ53B8E5Br5ZY2Kq7_;application/octet-stream
4;Sección 4;06. Explicación del directorio SRC.mp4;1FIVijltRwuPckIhwzSFj7xw9zwKUFguJ;video/mp4
4;Sección 4;06. Explicación del directorio SRC.srt;1ltYG77RWrUMD31d41R_YsDgn_y0lCkLa;application/octet-stream
4;Sección 4;07. Counter Page - Componente.mp4;1-1FKVgtWZYowMnL1RWfjfAbgpZur74ll;video/mp4
4;Sección 4;07. Counter Page - Componente.srt;1U2EXD5vHfJSTTmMYfZC-LyY0NIwzfN-o;application/octet-stream
4;Sección 4;08. Tarea - Separar template de la lógica.mp4;1ePmJF5E5IyFGHeUDz77h55vEK5ueFsNN;video/mp4
4;Sección 4;08. Tarea - Separar template de la lógica.srt;1JzOfPLvBZodOov1cY5Fvr0opVOmD4a-k;application/octet-stream
4;Sección 4;09. Señales.mp4;10EpvZ3US7oM0FiKaBDdhj3xcXS2ni66g;video/mp4
4;Sección 4;09. Señales.srt;12cPmVwEBa7oYXswHw2qhvf-ahvw0bwXR;application/octet-stream
4;Sección 4;10. Zoneless Angular.mp4;1ZUCSbyan0gWx24F6gcV0AKNVpaPsQ1BM;video/mp4
4;Sección 4;10. Zoneless Angular.srt;1XZtOKSIc0Ow6rOSujGlPh687jBTVaFEQ;application/octet-stream
4;Sección 4;11. Tarea - Reforzar lo aprendido hasta el momento.mp4;1Z_3ct4D0-Xwq2cxxrp2Q084sg6yGgs34;video/mp4
4;Sección 4;11. Tarea - Reforzar lo aprendido hasta el momento.srt;18oQT-wUerk6cAacdOuZCJ_cURmirWZga;application/octet-stream
4;Sección 4;11.1 Gist - Tarea de reforzamiento.html;11zAkuvSKMJ481iHSqWCizF_1F4ZsPipI;text/html
4;Sección 4;12. Solución a la tarea.mp4;1_hpQUzLd_M_5oSv1jttfzMx0ustykpMe;video/mp4
4;Sección 4;12. Solución a la tarea.srt;12aAcrHu3rwyz_pIK3uePWaWAHE5N9wA_;application/octet-stream
4;Sección 4;13. Señales computadas - Readonly Signals.mp4;1_DseN69QOCwuBTlT6-I587hpTscBqBqk;video/mp4
4;Sección 4;13. Señales computadas - Readonly Signals.srt;1fyc0ZrhcqpLpGYtExUVFvYN7C83qH8be;application/octet-stream
4;Sección 4;14. Resumen de lo aprendido.mp4;19mrs15Y3PbK-WBtWkYiJM0t6dOZ4GCRP;video/mp4
4;Sección 4;14. Resumen de lo aprendido.srt;1lRMd8c69TieHNgZr2hH0Cd5xwHFo6xkb;application/octet-stream
4;Sección 4;15. Código fuente de la sección.html;1nBtASkfqn887y63YO-RIsm6SuvC6BF4D;text/html
5;Sección 5;01. Introducción.mp4;1IKh0tL6yorWXXge3QKu-BYOYmRvTco8k;video/mp4
5;Sección 5;01. Introducción.srt;1T0z_v1vy-uT13CXFZ7vLLZ1gDqxoEb2I;application/octet-stream
5;Sección 5;02. Temas puntuales.html;1KaviQ1vORQeJQet1XdvtJs7bVDbWrvrT;text/html
5;Sección 5;03. Continuación de proyecto.mp4;1_9pctO0CIIwSXnYn-nkFopPMQ8DY2XEu;video/mp4
5;Sección 5;03. Continuación de proyecto.srt;19u_10XeoHsTL2V9SOIwA5PLPitjvSKju;application/octet-stream
5;Sección 5;04. RouterLink.mp4;1jcZlTifpU6mCiCP0DAGk_Fw0LXcegJ0Q;video/mp4
5;Sección 5;04. RouterLink.srt;1EV-NdqhAc99cM9PClO8ABmnVuQjvs81w;application/octet-stream
5;Sección 5;05. RouterLink Active.mp4;1CLDYUPxlszpQ2y8q_VCbcI6RH5zfMNoG;video/mp4
5;Sección 5;05. RouterLink Active.srt;1h7ZYOLiw_VCDNCKpXlmu8-S-A_XlggQp;application/octet-stream
5;Sección 5;06. Tarea - Preparación de página.mp4;17XNzQBu0I5VtxVluhjPEY4cdsRCVb_jL;video/mp4
5;Sección 5;06. Tarea - Preparación de página.srt;1_GElHTE6TxeMOdcO1o6UHf4TmxjtTIKy;application/octet-stream
5;Sección 5;07. @for - Realizar iteraciones de elementos.mp4;1D3wmKFo7RXZCizUfn6V2RgzciRC_vKq_;video/mp4
5;Sección 5;07. @for - Realizar iteraciones de elementos.srt;11vJ7Zp9W6uinOgOPFKnpvPEFyc10hxKT;application/octet-stream
5;Sección 5;08. ngClass - Clases de CSS de forma condicional.mp4;17k5px-_iUKVybVzNiztD4Hwv_CGuIJIa;video/mp4
5;Sección 5;08. ngClass - Clases de CSS de forma condicional.srt;16dalp2j5FOWlPzRRdF_Uwsq9mutRDepr;application/octet-stream
5;Sección 5;09. @if - Mostrar elementos de forma condicional.mp4;1TB2p7VzXKxOQ4TixX7IEmcsJX3_h1qPP;video/mp4
5;Sección 5;09. @if - Mostrar elementos de forma condicional.srt;1ATHP82qsOeCYITwaK4p2UCrBtbju7b4F;application/octet-stream
5;Sección 5;10. Inputs - Agregar personaje.mp4;1IHUP56--TbxDQvKEgkQtwe6ZpF9WGrjZ;video/mp4
5;Sección 5;10. Inputs - Agregar personaje.srt;1djNBHoo1B6KTyxiufvu-WGNwLCPTVQHJ;application/octet-stream
5;Sección 5;11. Solución a la tarea.mp4;1q46KbCf0vnj0NYZPG0JJOIrgXUQjqhln;video/mp4
5;Sección 5;11. Solución a la tarea.srt;1MwRiqMyX2r1Vrej-B9eSoDg9DdmpX5OH;application/octet-stream
5;Sección 5;12. Preparación de una nueva página.mp4;12ldrvRAVxxpgU2aLQLyZXfidSJ1BbLj7;video/mp4
5;Sección 5;12. Preparación de una nueva página.srt;1Wj1qY6U4asyHLEt46w26g4nkYgwz8ji1;application/octet-stream
5;Sección 5;13. Función input - Comunicación entre componentes.mp4;1QFDVNdsJW5sRtlBiqBQMMfVwQ1wL-_j8;video/mp4
5;Sección 5;13. Función input - Comunicación entre componentes.srt;1FbvdOm4_fY77RQJ6QX4K4ruij_CJR7Tt;application/octet-stream
5;Sección 5;14. Tarea - Signal Inputs y creación de componentes.mp4;1Y2al6ZKQnM0gEGL4jq19z0VWXzlxO4xx;video/mp4
5;Sección 5;14. Tarea - Signal Inputs y creación de componentes.srt;1sRubHosPk4P0IBEtQBosYQ0KKpZb89Aa;application/octet-stream
5;Sección 5;15. Output - Emitir valores.mp4;1SlziaGrGx3BHqxtetEa_jgmnD_MiYtHH;video/mp4
5;Sección 5;15. Output - Emitir valores.srt;1sHxutpcgHaVLe5i4AERBQ01XZ0hhHrPM;application/octet-stream
5;Sección 5;16. Servicios en Angular.mp4;1qpMfQgDC0Mxs77Ti4JLn1GnYqwEXykIN;video/mp4
5;Sección 5;16. Servicios en Angular.srt;1IWvevemWVPQck0JcWUc5toTTBc3ijIeX;application/octet-stream
5;Sección 5;17. Efectos y LocalStorage.mp4;1SLPXT8MSzirZ9R1btwmhc45aUTDNhTS1;video/mp4
5;Sección 5;17. Efectos y LocalStorage.srt;1QvzUDZWvyJ3ee58KtUqmDgNyfSnEX6dN;application/octet-stream
5;Sección 5;18. LinkedSignal - Cargar del LocalStorage.mp4;1IIivdtZALJmjxB_tX78j4qPtKEtxGtML;video/mp4
5;Sección 5;18. LinkedSignal - Cargar del LocalStorage.srt;1VrVSKWFWh3-vYs4ietG0yYZXI8U4HBLX;application/octet-stream
5;Sección 5;19. Despliegues y HashRouter.mp4;1PcnhdF0nH_cxfQSWPUtYVZUAFvQbfffC;video/mp4
5;Sección 5;19. Despliegues y HashRouter.srt;11kRrKXA8VbXaUEfLSZ8btQjHq7dWu9I3;application/octet-stream
5;Sección 5;20. Código fuente.html;1Ce-bxSmal9C4b7xe--qGmbPbKnbmbIPU;text/html
6;Sección 6;01. Introducción.mp4;1p_WV-3MaglS3WJfGPK1n_8k1B9h0Zic4;video/mp4
6;Sección 6;01. Introducción.srt;1Lt40Zz1_m2SmjtZq2QVRWYQQiPTa_PIB;application/octet-stream
6;Sección 6;02. Temas puntuales.html;1OqRiA2-g_HjSL1KiT56tnGWXYGqSvrIX;text/html
6;Sección 6;03. Demostración.mp4;1ggdIZgY5X-Iv8Cb0h09VP4zzL-AmLI3d;video/mp4
6;Sección 6;03. Demostración.srt;1Sxeny1UGYn2GHVukVyvdSC4V8jq1FAMm;application/octet-stream
6;Sección 6;04. Inicio de proyecto - GifsApp.mp4;1-cbVqdSAdj5f9xbuQirQYfFZx1TYEG1A;video/mp4
6;Sección 6;04. Inicio de proyecto - GifsApp.srt;1UuxtKGOH2ktkbK_Q37FLCSDMzmJ3xtoV;application/octet-stream
6;Sección 6;04.2 Tailwindcomponents - dashboard-navigation.html;1ca9uSHsVN_XqsMdWvUnDGH2JSr9NpSO6;text/html
6;Sección 6;05. Pensemos en componentes.mp4;1kitnWPEUjAs_y5LWWDWNvak_WeOqVCuX;video/mp4
6;Sección 6;05. Pensemos en componentes.srt;1pm9MfuK9GozebUWEzwUFbjTyAw8dQwsb;application/octet-stream
6;Sección 6;06. Rutas Hijas.mp4;1VtP2aJo_z640h_XX-Ut_Jg-c8MKVmY3D;video/mp4
6;Sección 6;06. Rutas Hijas.srt;1iMpFaVLYRWQvppJONpHByaF58s0KliYb;application/octet-stream
6;Sección 6;07. Componentes para el menú lateral.mp4;1yLOdXEnnGmXL2WPESttQhk8O5E8EQuEq;video/mp4
6;Sección 6;07. Componentes para el menú lateral.srt;1z5bVaRy60_UwIiVyPtIdS1YNu-OiTxze;application/octet-stream
6;Sección 6;08. RouterLinks - Desde componentes hijos.mp4;1NXfkebIgS_uGRgjaLcxPNXi77m1Xbxfd;video/mp4
6;Sección 6;08. RouterLinks - Desde componentes hijos.srt;1w1nEuaFzFYZqDyyu0xtt1qmqvEuWJ4dp;application/octet-stream
6;Sección 6;09. Angular Environments y Path Alias.mp4;1v6J4CsOzyG4CqXFFtjMbl-jQRr-L-sET;video/mp4
6;Sección 6;09. Angular Environments y Path Alias.srt;15ejjpMvG6NbwNqIb9qERxLpzeeKZINqD;application/octet-stream
6;Sección 6;10. Mostrar imágenes de relleno.mp4;14-8MWpladzOcMkbvfoBcDqZIxam6j3mx;video/mp4
6;Sección 6;10. Mostrar imágenes de relleno.srt;1DIVLW07_dtb2Tft5yI2KpRDmfusTADho;application/octet-stream
6;Sección 6;11. Tarea - input de imágenes.mp4;1JkAO09b0FkucvvCeeqTU_66KhsHyUAIX;video/mp4
6;Sección 6;11. Tarea - input de imágenes.srt;1OCqzp-DpEcMAbbLMYlgm88X8fBvObtB6;application/octet-stream
6;Sección 6;11.1 Listado de imágenes - Gist.html;1OIziAOHhj-ri1jSQWupJGe6SWYZLHE8L;text/html
6;Sección 6;12. Código fuente.html;1jzwSRUvExLcPpYDNYt5JhVVIRHZrvZdh;text/html
7;Sección 7;01. Introducción.mp4;1xK-uFqVotlwh_MOienJixrYIT7ZRQwj-;video/mp4
7;Sección 7;01. Introducción.srt;1g5QXTcBlX091Z0oTFs_puUZ1RGS2J7eI;application/octet-stream
7;Sección 7;02. Temas puntuales.html;1Z5xIDTfy-T0wE0KFCXSiQZnryud2I89t;text/html
7;Sección 7;03. Demostración.mp4;1mks0rf92kq62JVJjHUyJvrvsGO13SsFu;video/mp4
7;Sección 7;03. Demostración.srt;1R8zvtexx7YiTn7VDgXE07PZslZmy_aoL;application/octet-stream
7;Sección 7;04. Continuación de aplicación.mp4;1-h38_CjiUYqlkjboZLyve5bJ5qaxVmW4;video/mp4
7;Sección 7;04. Continuación de aplicación.srt;1ZVCCiQGE3i7gueY_WRK7Qf7nYw6Ng8pr;application/octet-stream
7;Sección 7;05. Giphy API - Servicio de Gifs.mp4;1b3DOYygi1vkYgJzwLm9aqB6CBzSX9vG0;video/mp4
7;Sección 7;05. Giphy API - Servicio de Gifs.srt;1fjKEpa90eICTtVoCzG-dy_zXqIxf2MTk;application/octet-stream
7;Sección 7;06. GifService - Interfaces.mp4;1zanzRz_BELrTBUKJ2alNrP9DoFXgfPU9;video/mp4
7;Sección 7;06. GifService - Interfaces.srt;1tP9Xptd3VINn_J2WKfej7XV3ARnww85z;application/octet-stream
7;Sección 7;07. Petición HTTP GET.mp4;19Gj836ciEPqSWvxr7SFKkDd3LCE4HXh8;video/mp4
7;Sección 7;07. Petición HTTP GET.srt;17PIxZsHC5XdwsgZQEEwTCw-Psr4bkNn1;application/octet-stream
7;Sección 7;08. Mostrar Gifs en pantalla.mp4;1lw3_N8McHJbjiwbgoyhogWkPZux9YTBi;video/mp4
7;Sección 7;08. Mostrar Gifs en pantalla.srt;1sXhB4NAbQeX3VJfxU8v6Wr3Oc1sPI-I8;application/octet-stream
7;Sección 7;09. Diseño de pantalla - Buscador de Gifs.mp4;1M9sG0KINP7ap411dtKY-9XkpOjyH9Hnp;video/mp4
7;Sección 7;09. Diseño de pantalla - Buscador de Gifs.srt;1CN9oFk1Z9_Q768eaj6GohveCXtCcYTTW;application/octet-stream
7;Sección 7;10. Mostrar resultados de búsqueda.mp4;1CeWLV4-n_2oElRWmNn3Ky1vnZXDcXvJl;video/mp4
7;Sección 7;10. Mostrar resultados de búsqueda.srt;1n5IIP6mMupqX3YWHpKQrFIlxPELZGhoW;application/octet-stream
7;Sección 7;11. Historial y Caché de búsqueda.mp4;13G3TkrdxiCJEJ-ULWahJEahbxTGa96qI;video/mp4
7;Sección 7;11. Historial y Caché de búsqueda.srt;1ZwDVAqfjkXMzl03pkJ9CXc159F8LQchk;application/octet-stream
7;Sección 7;12. Argumentos dinámicos por URL.mp4;1g-x6ASz_aKEJvndHiywrOL_IYCIjBc2B;video/mp4
7;Sección 7;12. Argumentos dinámicos por URL.srt;1MJvM1aVtTIg9bDTRnXC4oruPLMQpgFNk;application/octet-stream
7;Sección 7;13. Mostrar historial de búsqueda.mp4;1Y2i6xmGn3Q9IcYnL4tIh_6mHFzMn3Rbf;video/mp4
7;Sección 7;13. Mostrar historial de búsqueda.srt;1XUgPb09Tsd8gBxQmFvA_8OPmzLWg1wQQ;application/octet-stream
7;Sección 7;14. LocalStorage - Mantener el historial.mp4;1w83nlClEiseX28Rr6W3LAyVu9OMyTj7k;video/mp4
7;Sección 7;14. LocalStorage - Mantener el historial.srt;1ffG7EMoCJDIEZPSYwGQAdmMHrA9ZMrVg;application/octet-stream
7;Sección 7;15. Código fuente.html;1lGpRAvfZvUXPT_QoXQ5J554IjHCZbxyI;text/html
8;Sección 8;01. Introducción.mp4;1JVlW_2HY7ZahN2TBiTo4JyWOReJo7KXN;video/mp4
8;Sección 8;01. Introducción.srt;1l8QA_moMokn0it93Am5Q46AX_bLOXFJ8;application/octet-stream
8;Sección 8;02. Temas puntuales.html;1RIvziTWKm6Fh4IYrEld_0JixlcJa0ZYd;text/html
8;Sección 8;03. Demostración.mp4;1UxBLeu8abqtODOtCjzZ1aDkREG3JiMO_;video/mp4
8;Sección 8;03. Demostración.srt;1api9K7neIFBIs_CoL7L7zuIiTBHfPBqY;application/octet-stream
8;Sección 8;04. Continuación de aplicación.mp4;1jigT3JV2OOZdy-k1yRL1WZvPnkceKBlS;video/mp4
8;Sección 8;04. Continuación de aplicación.srt;1NThINrro-o7f3d-76Big1ZEV51oOiBRG;application/octet-stream
8;Sección 8;05. Diseño Masonry.mp4;1qKL_UUyVSnpQR9NitqDe03Sh__24je2y;video/mp4
